Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1704584748,1,,Aggregated,0.600000,0.600000,1,1,2,2,2,2,3,5,5,5,5,76,76,1.316704000601021,1.5425435000882939,1.316704000601021,5.254916000012599,0.0
1704584749,1,,Aggregated,0.600000,0.600000,1,1,2,2,2,2,3,5,5,5,5,77,77,1.316704000601021,1.5405507793056805,1.316704000601021,5.254916000012599,0.0
1704584750,1,,Aggregated,0.600000,0.600000,1,1,2,2,2,2,3,5,5,5,5,77,77,1.316704000601021,1.5405507793056805,1.316704000601021,5.254916000012599,0.0
1704584751,1,,Aggregated,0.600000,0.600000,1,1,2,2,2,2,3,5,5,5,5,78,78,1.316704000601021,1.542069435986494,1.316704000601021,5.254916000012599,0.0
1704584752,1,,Aggregated,0.600000,0.600000,1,1,2,2,2,2,3,5,5,5,5,78,78,1.316704000601021,1.542069435986494,1.316704000601021,5.254916000012599,0.0
1704584753,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,79,79,1.316704000601021,1.5408116583163478,1.316704000601021,5.254916000012599,0.0
1704584754,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,79,79,1.316704000601021,1.5408116583163478,1.316704000601021,5.254916000012599,0.0
1704584755,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,80,80,1.316704000601021,1.5393603250913657,1.316704000601021,5.254916000012599,0.0
1704584756,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,80,80,1.316704000601021,1.5393603250913657,1.316704000601021,5.254916000012599,0.0
1704584757,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,81,81,1.316704000601021,1.5380793951587777,1.316704000601021,5.254916000012599,0.0
1704584758,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,82,82,1.316704000601021,1.5358699513121903,1.316704000601021,5.254916000012599,0.0
1704584759,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,82,82,1.316704000601021,1.5358699513121903,1.316704000601021,5.254916000012599,0.0
1704584760,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,82,82,1.316704000601021,1.5358699513121903,1.316704000601021,5.254916000012599,0.0
1704584761,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,83,83,1.316704000601021,1.534708915751691,1.316704000601021,5.254916000012599,0.0
1704584762,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,84,84,1.316704000601021,1.5375386429544353,1.316704000601021,5.254916000012599,0.0
1704584763,1,,Aggregated,0.600000,0.600000,1,1,2,2,2,2,3,5,5,5,5,85,85,1.316704000601021,1.5360382471579428,1.316704000601021,5.254916000012599,0.0
1704584764,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,86,86,1.316704000601021,1.5341436745201948,1.316704000601021,5.254916000012599,0.0
1704584765,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,87,87,1.316704000601021,1.5320121840039942,1.316704000601021,5.254916000012599,0.0
1704584766,1,,Aggregated,0.500000,0.500000,1,1,2,2,2,2,3,5,5,5,5,87,87,1.316704000601021,1.5320121840039942,1.316704000601021,5.254916000012599,0.0
